date	volume	high	low	open	close	adj_close	ticker	ropen	rhigh	rlow	rclose	rhi_100	rlo_100	rbo_100	rtt_50	rtt_20	rtt_5020	rema_50100	rema_100150	rema_50100150	rsma_50100	rsma_100150	rsma_50100150	hi1	lo1	hi2	lo2	hi3	lo3	rt	rg	flr	clg	rg_ch	rh1	rl1	rh2	rl2	rh3	rl3	rrt	rrg	rflr	rclg	rrg_ch
2016-01-04 08:00:00	15777	2.72	2.58	2.68	2.58	2.58	S24.MI	2.68	2.72	2.58	2.58						0																2.72												
2016-01-05 08:00:00	5725	2.68	2.57	2.59	2.57	2.57	S24.MI	2.56	2.65	2.54	2.54						0																			2.54									
2016-01-06 08:00:00	9272	2.62	2.51	2.57	2.51	2.51	S24.MI	2.61	2.66	2.55	2.55						0																												
2016-01-07 08:00:00	14781	2.55	2.47	2.52	2.54	2.54	S24.MI	2.59	2.62	2.54	2.61						0								2.47																				
2016-01-08 08:00:00	31471	2.58	2.47	2.54	2.58	2.58	S24.MI	2.65	2.7	2.58	2.69						0							2.58											2.7										
2016-01-11 08:00:00	6967	2.55	2.48	2.48	2.5	2.5	S24.MI	2.61	2.68	2.61	2.63						0																												
2016-01-12 08:00:00	9621	2.56	2.47	2.5	2.48	2.48	S24.MI	2.6	2.66	2.57	2.57						0								2.47																				
2016-01-13 08:00:00	20170	2.56	2.47	2.49	2.49	2.49	S24.MI	2.57	2.64	2.54	2.57						0																			2.54									
2016-01-14 08:00:00	43661	2.7	2.43	2.48	2.58	2.58	S24.MI	2.6	2.82	2.54	2.7						0																												
2016-01-15 08:00:00	39595	2.63	2.5	2.63	2.62	2.62	S24.MI	2.84	2.84	2.71	2.83						0							2.63		2.63																			
2016-01-18 08:00:00	47772	2.64	2.41	2.62	2.53	2.53	S24.MI	2.9	2.93	2.67	2.81						0																		2.93		2.93							2.93	
2016-01-19 08:00:00	17688	2.53	2.45	2.53	2.47	2.47	S24.MI	2.78	2.78	2.69	2.71						0																			2.69									
2016-01-20 08:00:00	23053	2.5	2.31	2.45	2.4	2.4	S24.MI	2.83	2.89	2.66	2.77						0																		2.89										
2016-01-21 08:00:00	32703	2.45	2.28	2.35	2.43	2.43	S24.MI	2.61	2.71	2.52	2.69						0								2.28											2.52		2.52							
2016-01-22 08:00:00	10001	2.5	2.43	2.47	2.47	2.47	S24.MI	2.69	2.72	2.65	2.7						0							2.5											2.72										
2016-01-25 08:00:00	15674	2.47	2.37	2.46	2.38	2.38	S24.MI	2.74	2.74	2.64	2.65						0																												
2016-01-26 08:00:00	1347	2.42	2.36	2.38	2.37	2.37	S24.MI	2.61	2.65	2.59	2.59						0																												
2016-01-27 08:00:00	19857	2.39	2.32	2.37	2.32	2.32	S24.MI	2.61	2.63	2.55	2.55						0								2.32											2.55									
2016-01-28 08:00:00	17482	2.41	2.31	2.38	2.32	2.32	S24.MI	2.72	2.75	2.64	2.65						0							2.41											2.75										
2016-01-29 08:00:00	7734	2.36	2.32	2.32	2.33	2.33	S24.MI	2.58	2.63	2.58	2.59						0																			2.58									
2016-02-01 08:00:00	5414	2.39	2.32	2.39	2.33	2.33	S24.MI	2.68	2.68	2.6	2.61						0																												
2016-02-02 08:00:00	8317	2.38	2.27	2.32	2.33	2.33	S24.MI	2.68	2.75	2.62	2.69						0																		2.75										
2016-02-03 08:00:00	9221	2.31	2.18	2.3	2.18	2.18	S24.MI	2.73	2.75	2.6	2.6						0																												
2016-02-04 08:00:00	11610	2.3	2.15	2.24	2.2	2.2	S24.MI	2.64	2.7	2.53	2.58						0																			2.53									
2016-02-05 08:00:00	7155	2.2	2.14	2.19	2.18	2.18	S24.MI	2.63	2.65	2.57	2.62						0																												
2016-02-08 08:00:00	18653	2.28	2.0	2.14	2.02	2.02	S24.MI	2.7	2.88	2.53	2.55						0																		2.88		2.88								
2016-02-09 08:00:00	18535	2.13	1.81	2.02	1.87	1.87	S24.MI	2.63	2.78	2.36	2.43					-1.0	0																												
2016-02-10 08:00:00	13512	1.98	1.86	1.97	1.97	1.97	S24.MI	2.45	2.45	2.31	2.44					-1.0	0								1.86		1.86									2.31		2.31		2.31					
2016-02-11 08:00:00	20531	2.04	1.94	1.98	1.97	1.97	S24.MI	2.6	2.68	2.55	2.59					-1.0	0							2.04											2.68										
2016-02-12 08:00:00	29114	1.98	1.88	1.98	1.88	1.88	S24.MI	2.48	2.48	2.36	2.36					-1.0	0								1.88																				
2016-02-15 08:00:00	15615	2.03	1.91	1.97	1.96	1.96	S24.MI	2.4	2.47	2.32	2.38					-1.0	0																			2.32									
2016-02-16 08:00:00	27620	2.1	1.92	2.1	1.95	1.95	S24.MI	2.57	2.57	2.35	2.38					-1.0	0																		2.57										
2016-02-17 08:00:00	6076	2.04	1.96	2.02	2.04	2.04	S24.MI	2.41	2.43	2.34	2.43					-1.0	0																			2.34									
2016-02-18 08:00:00	18116	2.14	2.04	2.08	2.04	2.04	S24.MI	2.52	2.6	2.47	2.47					-1.0	0							2.14											2.6										
2016-02-19 08:00:00	971	2.06	2.03	2.03	2.03	2.03	S24.MI	2.49	2.53	2.49	2.49					-1.0	0								2.03											2.49									
2016-02-22 08:00:00	21518	2.18	2.09	2.18	2.14	2.14	S24.MI	2.58	2.59	2.48	2.54					-1.0	0																												
2016-02-23 08:00:00	3957	2.18	2.11	2.17	2.17	2.17	S24.MI	2.62	2.64	2.55	2.63					-1.0	0							2.18											2.64										
2016-02-24 08:00:00	3821	2.13	2.04	2.13	2.07	2.07	S24.MI	2.65	2.65	2.53	2.57					-1.0	0																												
2016-02-25 08:00:00	13367	2.13	2.03	2.08	2.03	2.03	S24.MI	2.52	2.59	2.46	2.46					-1.0	0								2.03																				
2016-02-26 08:00:00	1368	2.1	2.04	2.1	2.06	2.06	S24.MI	2.49	2.49	2.42	2.44					-1.0	0																												
2016-02-29 08:00:00	24005	2.15	2.02	2.03	2.06	2.06	S24.MI	2.39	2.53	2.38	2.42					-1.0	0																			2.38									
2016-03-01 08:00:00	9714	2.17	2.06	2.14	2.13	2.13	S24.MI	2.47	2.5	2.37	2.46					-1.0	0																												
2016-03-02 08:00:00	23516	2.26	2.1	2.17	2.19	2.19	S24.MI	2.47	2.57	2.39	2.49					-1.0	0																												
2016-03-03 08:00:00	33057	2.35	2.16	2.26	2.26	2.26	S24.MI	2.56	2.65	2.44	2.56					-1.0	0																												
2016-03-04 08:00:00	9190	2.33	2.23	2.32	2.26	2.26	S24.MI	2.64	2.64	2.53	2.56					-1.0	0							2.33																					
2016-03-07 08:00:00	6716	2.33	2.19	2.19	2.26	2.26	S24.MI	2.51	2.67	2.51	2.59					-1.0	0								2.19																				
2016-03-08 08:00:00	41815	2.32	2.19	2.23	2.32	2.32	S24.MI	2.57	2.67	2.52	2.67					-1.0	0																												
2016-03-09 08:00:00	24097	2.32	2.25	2.28	2.31	2.31	S24.MI	2.59	2.65	2.56	2.64					-1.0	0																		2.65										
2016-03-10 08:00:00	9792	2.35	2.27	2.35	2.28	2.28	S24.MI	2.68	2.68	2.59	2.6					1.0	0																												
